,train,val,test
TCGA-KL-8340-01Z-00-DX1.85fe33f4-87d5-4e36-9389-d093cde30f80,True,False,False
TCGA-KL-8340-11A-01-TS1.3e049b91-c67d-4161-9def-461a2a85260a,True,False,False
TCGA-KL-8341-01A-01-BS1.8b809f3b-9a40-4dbe-bd3c-2ae9a56d5f59,True,False,False
TCGA-KL-8341-01A-01-TS1.5dbe201c-1eda-4772-ae7c-317df15bfd4e,True,False,False
TCGA-KL-8341-01Z-00-DX1.eb0da21c-75f5-4de5-a753-12666eff0030,True,False,False
TCGA-KL-8341-11A-01-TS1.553f8257-e1f3-4e51-9533-45f15647628e,True,False,False
TCGA-KL-8342-01A-01-BS1.47c4dc4a-bbd6-4fbb-80fb-18878e55225c,True,False,False
TCGA-KL-8342-01A-01-TS1.a9a851bd-38cc-4068-98dd-f82b5eff7eda,True,False,False
TCGA-KL-8342-01Z-00-DX1.a0dac779-03d7-4041-9e56-b33e548d5567,True,False,False
TCGA-KL-8342-11A-01-TS1.247acb51-3534-4cb5-b341-30dab192e08b,True,False,False
TCGA-KL-8345-01A-01-BS1.4fc5a94c-8030-4d18-af9c-918bab941839,True,False,False
TCGA-KL-8345-01Z-00-DX1.e6265e77-7c45-4e54-a703-6d2013aba525,True,False,False
TCGA-KL-8345-11A-01-TS1.d4d764c6-e5a7-4a46-b27d-4c3c5022e9f1,True,False,False
TCGA-KL-8346-01A-01-TS1.718265b1-3ada-4ca3-a196-12851fcc0485,True,False,False
TCGA-KL-8346-01Z-00-DX1.af2fc9c2-98b7-471f-9777-08c7cc8c734e,True,False,False
TCGA-KL-8346-11A-01-TS1.5df52a15-b410-4cb9-8fca-a21d2b119ee8,True,False,False
TCGA-KO-8403-01A-01-TS1.08c063ae-952a-47ca-ad88-ac041148f648,True,False,False
TCGA-KO-8403-01Z-00-DX1.47C5A937-3397-4313-BE8B-0C6E4B12C301,True,False,False
TCGA-KO-8404-01A-01-BS1.43803d14-9f47-4052-9f10-ea3d85e03bce,True,False,False
TCGA-KO-8404-01A-01-TS1.4261f396-d295-4dbb-8561-f362db18c8ad,True,False,False
TCGA-KO-8404-11A-01-TS1.9fc3ad2d-c154-4fb6-9219-3e524e5b2386,True,False,False
TCGA-KO-8405-01A-01-BS1.805d9e8e-6b76-4ed4-a009-8851286fff69,True,False,False
TCGA-KO-8405-01A-01-TS1.2b6190c9-0d74-459d-87ea-c8ff2db7e50e,True,False,False
TCGA-KO-8405-01Z-00-DX1.DB2F9FFE-B562-4D52-A4DF-E939DE99B5F7,True,False,False
TCGA-KO-8405-11A-01-TS1.255ca3a3-1579-4dfa-88c2-6dc70f2e7ac8,True,False,False
TCGA-KO-8406-01A-01-BS1.58681b7b-b3df-4cda-bf06-1df981567c73,True,False,False
TCGA-KO-8406-01A-01-TS1.7b3f0605-de4d-4691-a5d5-cee6b1712636,True,False,False
TCGA-KO-8406-01Z-00-DX1.F9FDAB2C-9EEC-41D0-A29C-530107B96AC2,True,False,False
TCGA-KO-8406-11A-01-TS1.ff682762-fe63-4aa0-a6c6-0722fe987887,True,False,False
TCGA-KO-8407-01A-01-BS1.832fd72d-e9d6-448c-96db-e0519b921088,True,False,False
TCGA-KO-8407-01A-01-TS1.4a79ff75-e2e1-4fc6-b78f-60415f292674,True,False,False
TCGA-KO-8407-01Z-00-DX1.4EB39EA8-2A33-48E1-88A6-EE3B544249AB,True,False,False
TCGA-KO-8409-01A-01-TS1.9d4d5314-e80b-409c-b4a2-ae9af3671a22,True,False,False
TCGA-KO-8409-01Z-00-DX1.C73F6879-81C2-4D2D-9673-4989AADB568D,True,False,False
TCGA-KO-8409-11A-01-TS1.aecd0ced-6819-435b-8f3f-c5067587b0d4,True,False,False
TCGA-KO-8411-01A-01-BS1.28bd0410-3d05-42a6-8394-801af981621c,True,False,False
TCGA-KO-8411-01A-01-TS1.38e8a8e0-7ccb-4cb5-81ce-99e7a2015109,True,False,False
TCGA-KO-8411-01Z-00-DX1.57A47A81-003C-4F34-B8FA-D1313114892F,True,False,False
TCGA-KO-8411-11A-01-TS1.d5256637-6aea-4cc5-b6e4-1af6c7117c9c,True,False,False
TCGA-KO-8413-01A-01-BS1.e7848b26-966b-49f0-b3c4-95e5da651594,True,False,False
TCGA-KO-8413-01A-01-TS1.a6ae87ab-02ca-4a43-95c3-35c1fe001118,True,False,False
TCGA-KO-8413-01Z-00-DX1.592BC1BB-35B9-4CE1-ACD2-76DD4C4FE7A4,True,False,False
TCGA-KO-8413-11A-01-TS1.5c6fb8bf-ca42-41e0-a796-7060837d862f,True,False,False
TCGA-KO-8414-01A-01-BS1.003fb8b0-efc6-4fd8-9e21-0c45f6879976,True,False,False
TCGA-KO-8414-01A-01-TS1.9a3ef5ba-e049-4d69-9b6d-67e1dcb4cb02,True,False,False
TCGA-KO-8414-11A-01-TS1.51587dd9-50e2-4c7d-b9aa-988f2d09dd72,True,False,False
TCGA-KO-8415-01A-01-BS1.03363aed-2596-43ab-91d1-9f260e6bc3d5,True,False,False
TCGA-KO-8415-01Z-00-DX1.CB5F5330-C4E6-4ABB-B9A5-92F94EF23837,True,False,False
TCGA-KO-8415-11A-01-TS1.a291096e-6b62-41b7-a571-60fa196357ad,True,False,False
TCGA-KO-8417-01A-01-BS1.7d800ca1-ef1d-4d0e-a3e0-b437344083e9,True,False,False
TCGA-KO-8417-01A-01-TS1.6825d284-3d7e-4fbe-9467-add13ba0172d,True,False,False
TCGA-KO-8417-01Z-00-DX1.E145D87F-24DC-4336-98BD-2D142079D73D,True,False,False
TCGA-KO-8417-11A-01-TS1.7a591100-bb9a-4135-9fd0-80cdb441e5cf,True,False,False
TCGA-KN-8419-01A-01-BS1.fc197c40-f86b-46ac-b476-d25bdadbb342,True,False,False
TCGA-KN-8419-01A-01-TS1.810643b9-f340-4120-b0ff-2eaaa622e71f,True,False,False
TCGA-KN-8422-01A-01-TS1.970b2275-a5b8-48f9-8963-18aa09009532,True,False,False
TCGA-KN-8422-01Z-00-DX1.26F9BF86-6D2C-4C99-BFEB-A3708AD48734,True,False,False
TCGA-KN-8422-11A-01-TS1.6145f2f1-127f-45b6-a211-4b207797ad9a,True,False,False
TCGA-KN-8423-01A-01-BS1.1036f268-941f-4b0a-8187-e0399a5b9509,True,False,False
TCGA-KN-8423-01A-01-TS1.eba5d6a8-6725-474b-8c30-b7df1c0c21c5,True,False,False
TCGA-KN-8423-01Z-00-DX1.EE5F8790-38EB-437F-9C5A-BC6FB58F6ACD,True,False,False
TCGA-KN-8423-11A-01-TS1.a54f10ea-b61c-4152-977a-3cd13a9782bd,True,False,False
TCGA-KN-8424-01A-01-BS1.c102a431-a47b-4464-9532-b7bb6557f9a0,True,False,False
TCGA-KN-8424-01A-01-TS1.9ea409e1-90b8-44e9-8d26-4ee43acc0f63,True,False,False
TCGA-KN-8424-01Z-00-DX1.4EC063E2-A058-4610-9B47-FCE2172955B6,True,False,False
TCGA-KN-8424-11A-01-TS1.a9d5cfa2-c0e6-4d3b-836b-ff9aed45b000,True,False,False
TCGA-KN-8425-01A-01-TS1.d6e3c511-8ef6-4142-983a-3f463c4cb6f5,True,False,False
TCGA-KN-8425-01Z-00-DX1.1D2AB7D2-6AC3-4785-9FBC-40AEED5DE558,True,False,False
TCGA-KN-8425-11A-01-TS1.230d7b13-881d-4d6f-92b0-ab999128f089,True,False,False
TCGA-KN-8426-01A-01-BS1.a607b745-2013-479b-90eb-0bb26accff2f,True,False,False
TCGA-KN-8426-01A-01-TS1.e53a4425-2aee-4706-ab5e-c800b2455fa4,True,False,False
TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1,True,False,False
TCGA-KN-8426-11A-01-TS1.15bd5f79-a766-4bbd-b1c9-7fc9bcae121b,True,False,False
TCGA-KN-8427-01A-01-TS1.65048f43-881b-4fe6-8174-6462661c8570,True,False,False
TCGA-KN-8427-11A-01-TS1.25102dd7-bfd7-47ab-a95c-df6ee1e86623,True,False,False
TCGA-KN-8428-01A-01-BS1.5a59e77e-f8fb-4b0d-ab7d-193b3df684d9,True,False,False
TCGA-KN-8428-01A-01-TS1.c3559ec3-c212-4994-ae22-feeec69a45a2,True,False,False
TCGA-KN-8428-01Z-00-DX1.CA71B178-286E-4EDF-9B37-1D2CEE07F9F4,True,False,False
TCGA-KN-8428-11A-01-TS1.ba86b30b-7580-4afe-866b-0dfc013e76b1,True,False,False
TCGA-KN-8429-01A-01-BS1.1e1502e9-27ea-4f18-8ecd-ed9334b80a56,True,False,False
TCGA-KN-8429-01A-01-TS1.615be07b-0acb-457b-b5ff-85a770a5e78d,True,False,False
TCGA-KN-8429-01Z-00-DX1.473181A7-5F6A-4B68-B6E0-44EF34F67DA0,True,False,False
TCGA-KN-8429-11A-01-TS1.d84bcbc1-32a6-4028-ad4b-9bb1cf4bae65,True,False,False
TCGA-KN-8430-01A-01-BS1.028ae201-3b0b-4b87-8d76-69c2a437b7b0,True,False,False
TCGA-KN-8430-01A-01-TS1.b07644aa-6619-48cb-b13a-954b541cdd0c,True,False,False
TCGA-KN-8430-01Z-00-DX1.8192F868-A504-44E0-929B-7527EB37ECAB,True,False,False
TCGA-KN-8430-11A-01-TS1.aa5a7373-34cb-445c-ba94-bc37f78537b4,True,False,False
TCGA-KN-8432-01A-01-BS1.41dfe033-2b15-4e2d-95f1-6b777fc40013,True,False,False
TCGA-KN-8432-01Z-00-DX1.D4136A31-C2DC-432C-96FB-FD5EE47ECC0D,True,False,False
TCGA-KN-8432-11A-01-TS1.05771739-4dfb-43df-8231-b141d6450b22,True,False,False
TCGA-KN-8434-01A-01-TS1.01aa885b-4188-4df0-9b8f-10b0d68bf11c,True,False,False
TCGA-KN-8434-11A-01-TS1.fa47f27e-838b-48c6-9506-509319e5d8cd,True,False,False
TCGA-KN-8436-01A-01-BS1.16e97ac7-0896-4854-a197-2a0cfffaed8c,True,False,False
TCGA-KN-8437-01A-01-TS1.05f9c1a1-99f6-4530-8db4-1dfc261bf0ef,True,False,False
TCGA-KN-8437-01Z-00-DX1.573F2559-097F-4A87-9AB6-55BF2FEB724F,True,False,False
TCGA-KN-8437-11A-01-TS1.c65d7b31-96f4-4ffc-971f-cb1969712531,True,False,False
TCGA-KM-8439-01A-01-TS1.30471d7d-fc96-48d3-92e0-4c8fdc1e6f2e,True,False,False
TCGA-KM-8439-01Z-00-DX1.F99904A8-21AB-476A-BFE5-B8FAB44FEB4D,True,False,False
TCGA-KM-8440-01A-01-TS1.a8cd8d04-9585-45ec-824b-f9918d4b9425,True,False,False
TCGA-KM-8443-01A-01-TS1.4dd55103-b98c-4df6-b858-c7970886afbb,True,False,False
TCGA-KM-8443-01Z-00-DX1.A97D876A-6453-4335-B805-C54529D3915F,True,False,False
TCGA-KM-8476-01A-01-TS1.dc9e9796-6901-4593-9a38-fec235bf3693,True,False,False
TCGA-KM-8476-01Z-00-DX1.BDC7C35E-1B36-4CF6-9CF0-B63C68724EF2,True,False,False
TCGA-KM-8477-01A-01-TS1.d211bd4f-1d92-46fa-ac69-b260ff15fc7d,True,False,False
TCGA-KM-8477-01Z-00-DX1.5419F74B-EE1C-47C3-A5A7-B22768E613A8,True,False,False
TCGA-NP-A5B3-01A-01-TS1.5373BC16-D27B-4F07-9DD6-20B44DC21EE2,True,False,False
TCGA-NP-A5B3-11A-01-TS1.E356B2ED-5397-4E72-9CE1-6B5CA87F593C,True,False,False
TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907,True,False,False
TCGA-NP-A5H1-01A-01-TS1.6023A3CE-F6AD-4E97-8BD7-605B54467FEE,True,False,False
TCGA-NP-A5H1-01Z-00-DX1.ABF28359-B224-4C36-9217-C6DB90692848,True,False,False
TCGA-NP-A5H5-01A-01-TS1.DDBFEE62-5FFB-40E9-9A58-B0A3E8228E69,True,False,False
TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B,True,False,False
TCGA-NP-A5H6-01Z-00-DX1.49B2A361-7BCD-4321-8372-8BAB636E812F,True,False,False
TCGA-NP-A5H7-01A-01-TS1.EE6A9E81-E159-4E26-9802-40CCAC152800,True,False,False
TCGA-NP-A5H7-01Z-00-DX1.3AEF89FD-4E13-433C-85D8-C8F9F9EA9EF3,True,False,False
TCGA-UW-A72H-01A-01-TS1.0CA8D9B2-EE9B-493A-963F-A6B1F90CAAFC,True,False,False
TCGA-UW-A72H-01Z-00-DX1.25A52BAA-4000-4AC7-9B93-9D9790C8834A,True,False,False
TCGA-UW-A72I-01A-01-TS1.6A1512C0-2946-46A6-A4DF-FDB5D791FE5A,True,False,False
TCGA-UW-A72I-01Z-00-DX1.EAA44029-3390-4AEF-8B86-E4A1F64E486C,True,False,False
TCGA-UW-A72J-01Z-00-DX1.B62772BA-DC29-40C9-B5C8-AC47AFA0437D,True,False,False
TCGA-UW-A72L-01A-01-TS1.074300F8-1155-4AE9-B43A-3D83BDFADC63,True,False,False
TCGA-UW-A72L-01Z-00-DX1.0A459BE8-D799-441D-85C0-B02AF6EDC806,True,False,False
TCGA-KM-8639-01Z-00-DX1.13E1C61C-16F6-4FC5-B1D2-DDBF7DE16639,False,True,False
TCGA-KO-8410-01A-01-BS1.fd99cd17-7116-4db0-ae0f-c642b5eac5fa,False,True,False
TCGA-KO-8410-01A-01-TS1.0277d0e5-1790-4202-8aeb-6e272b40c453,False,True,False
TCGA-KO-8410-01Z-00-DX1.95A5FA25-6C01-478E-8CAB-20DF56E8D01C,False,True,False
TCGA-KO-8410-11A-01-TS1.37cb6597-c082-4174-8d77-97afb473d345,False,True,False
TCGA-KN-8433-01A-01-BS1.fed142aa-e387-4749-9abe-7c6627dbb555,False,True,False
TCGA-KN-8433-01A-01-TS1.473c41a1-57a3-4257-8cac-2507d5785d58,False,True,False
TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230,False,True,False
TCGA-KN-8433-11A-01-TS1.63cea9c7-2be5-4ec3-881c-4d0cdf29fc72,False,True,False
TCGA-UW-A72Q-01A-01-TS1.78F175D0-A442-4235-A044-DD7C2386B607,False,True,False
TCGA-UW-A72Q-01Z-00-DX1.6EEF0E01-E576-4DCA-B613-451D0079EB13,False,True,False
TCGA-KM-8441-01A-01-TS1.343e8876-c3f0-4614-b4b9-8f19135ae5c2,False,True,False
TCGA-UW-A7GP-01Z-00-DX1.C997CBA5-AF20-4CB3-9CB3-82AA65146EF5,False,True,False
TCGA-UW-A7GP-11Z-00-DX1.C89DD837-4B77-4CB5-8FAB-DF9315892B9B,False,True,False
TCGA-KN-8418-01A-01-BS1.33724f8a-4af2-4562-a7c0-8edab90a0d38,False,True,False
TCGA-KN-8418-01A-01-TS1.dbb966a5-187c-4745-93fc-0078c95584af,False,True,False
TCGA-KN-8418-01Z-00-DX1.376DD52D-EF98-4564-B8E3-FE4D219A5C88,False,True,False
TCGA-KN-8418-11A-01-TS1.a091007d-d83a-4577-831c-53880bbf2b52,False,True,False
TCGA-KM-8438-01A-01-TS1.ccfece33-b806-4506-b1a3-2dfe9c63d824,False,True,False
TCGA-KM-8438-01Z-00-DX1.1106521B-3563-43AA-8971-18560BAC51C4,False,True,False
TCGA-KL-8338-01A-01-BS1.eb6d09fd-b0ee-4d6f-b66e-f09d7494c8d4,False,True,False
TCGA-KL-8338-01Z-00-DX1.c3febc9e-8adc-49e0-9ce1-9d2dcc79c09c,False,True,False
TCGA-KL-8338-11A-01-TS1.514de147-f397-4bd9-bc05-2ae8a4dde779,False,True,False
TCGA-KL-8329-01A-01-BS1.4336696d-3c9f-4113-acf2-a8bfaef6bfbc,False,True,False
TCGA-KL-8329-01A-01-TS1.be7430ff-15f5-48ef-abd8-65fc15be9866,False,True,False
TCGA-KL-8329-01Z-00-DX1.6c9000ef-34ff-4e44-84b3-755a868f6a4e,False,True,False
TCGA-UW-A7GN-01Z-00-DX1.0DCDED5B-B0D4-4B0F-81DB-1534E331ED3C,False,False,True
TCGA-KO-8416-01A-01-BS1.649828e0-cf51-4319-8897-089b8dfcbd33,False,False,True
TCGA-KO-8416-01A-01-TS1.580b6f13-db4a-49d1-b451-82e2f61442a2,False,False,True
TCGA-KO-8416-01Z-00-DX1.AA58FA3E-02A6-4696-A4F6-2B11C5B0C0E8,False,False,True
TCGA-KO-8416-11A-01-TS1.3d85b751-7e2c-4c06-9495-524c88508889,False,False,True
TCGA-UW-A7GY-01Z-00-DX1.CD2CCA5D-C92B-409C-B5D6-1EB7C8A0B4CD,False,False,True
TCGA-UW-A7GY-11Z-00-DX1.7410A3EA-BFFD-4744-8DB2-66A409C0BFA9,False,False,True
TCGA-KN-8435-01A-01-BS1.21bd08b9-a564-4542-a32d-35f3047279e5,False,False,True
TCGA-KN-8435-01Z-00-DX1.99219621-93BA-448B-8AFE-AEECA888BDA4,False,False,True
TCGA-KN-8435-11A-01-TS1.76d6ad11-77cd-445c-a264-d4f1c5cc7f58,False,False,True
TCGA-KM-A7Q8-01B-01-TS1.0A6B57F2-6674-41C0-AC5F-447D7D964CD7,False,False,True
TCGA-KN-8431-01A-01-BS1.a81da211-3ebd-4259-9303-43168866c5ab,False,False,True
TCGA-KN-8431-11A-01-TS1.174e09c9-aeb2-441f-b9e3-f9158cb223a4,False,False,True
TCGA-UW-A72P-01A-02-TS2.6BE618FE-A334-422A-9C66-DC378B85A01E,False,False,True
TCGA-KN-8421-01A-01-BS1.c51ebdfb-cab9-4ce0-9b11-1cb41146d293,False,False,True
TCGA-KN-8421-01A-01-TS1.c88d72da-ac49-43fb-ad5b-483399b88a2f,False,False,True
TCGA-KN-8421-01Z-00-DX1.A90EB3F7-DE68-4078-BB5B-B35561F96071,False,False,True
TCGA-KN-8421-11A-01-TS1.62126a43-93e4-490e-bcc1-df50f4075851,False,False,True
TCGA-KO-8408-01A-01-BS1.cb774d12-6f39-4669-b856-653e848d2a90,False,False,True
TCGA-KO-8408-01A-01-TS1.d65fa121-7813-41c4-805b-4136a7e933bf,False,False,True
TCGA-KO-8408-01Z-00-DX1.4D45F809-E93A-4221-832A-97C3A4B4E30C,False,False,True
TCGA-KO-8408-11A-01-TS1.fcbcce04-7119-4f0f-8c42-3e9758df8030,False,False,True
TCGA-KL-8343-01A-01-BS1.c029096b-98e5-4ae9-bf0e-a6a820b44110,False,False,True
TCGA-KL-8343-01A-01-TS1.04fc0286-31c5-4f18-a81a-53b2c279bb34,False,False,True
TCGA-KL-8343-11A-01-TS1.d260f3a8-5c03-4f8f-96dc-d5e3f5956bbd,False,False,True
